BaseUrl,https://raw.githubusercontent.com/your-org/your-repo/main/audio,,,,,
CsvVersion,1,,,,,
CueId,Notes,StemFileName,Version,Action,Volume,Speed
B_SQ207,M57 Volume down on rock2 up on rock1,SQ201_Light_Pop.wav,1,Hold,0,0
B_SQ207,,SQ201_Light_Bridge.wav,1,Hold,0,0
B_SQ207,,SQ201_Light_Rock1.wav,1,Hold,100,0
B_SQ207,,SQ201_Light_Rock2.wav,1,Hold,0,0
C_SQ207,M32 Trigger machine and Helicopter,SQ201_Machine.wav,1,OneShot,100,0
C_SQ207,,SQ204_Voice_Drone2.wav,1,Hold,100,0
C_SQ207,,SQ205_Voice_Synth2.wav,1,Hold,100,0
C_SQ207,,SQ207_Helicopter.wav,1,OneShot,100,0
A_SQ208,Fade drone,SQ201_Hustle_Drone.wav,1,Stop,0,5
B_SQ208,M63 Stop rock1 volume up on rock2,SQ201_Light_Pop.wav,1,Hold,0,0
B_SQ208,,SQ201_Light_Bridge.wav,1,Hold,0,0
B_SQ208,,SQ201_Light_Rock1.wav,1,Stop,0,0
B_SQ208,,SQ201_Light_Rock2.wav,1,Hold,100,0
B_VQ_L06,VQ L-06 Snowflakes,,,,,
C_SQ208,M35 Trigger machine and Helicopter,SQ201_Machine.wav,1,OneShot,100,0
C_SQ208,,SQ204_Voice_Drone2.wav,1,Hold,100,0
C_SQ208,,SQ205_Voice_Synth2.wav,1,Hold,100,0
C_SQ208,,SQ207_Helicopter.wav,1,OneShot,100,0
A_SQ209,,,,,,
B_SQ209,M69 Stop rock2 volume up on bridge,SQ201_Light_Pop.wav,1,Hold,100,0
B_SQ209,,SQ201_Light_Bridge.wav,1,Hold,0,0
B_SQ209,,SQ201_Light_Rock2.wav,1,Stop,0,0
C_SQ209,M39 Trigger Helicopter fade and stop drone 2,SQ204_Voice_Drone2.wav,1,Stop,0,3
C_SQ209,,SQ205_Voice_Synth2.wav,1,Hold,100,0
C_SQ209,,SQ207_Helicopter.wav,1,OneShot,100,0
A_SQ210,,,,,,
B_SQ210,M82 Stop bridge volume up on pop,SQ201_Light_Pop.wav,1,Hold,100,0
B_SQ210,,SQ201_Light_Bridge.wav,1,Stop,0,0
C_SQ210,M40 Trigger machine,SQ201_Machine.wav,1,OneShot,100,0
C_SQ210,,SQ205_Voice_Synth2.wav,1,Hold,100,0
A_SQ211,,,,,,
B_SQ211,M89 Stop pop,SQ201_Light_Pop.wav,1,Stop,0,0
C_SQ211,M43 Trigger machine Loop Drone 3 fade out Synth 2,SQ201_Machine.wav,1,OneShot,100,0
C_SQ211,,SQ211_Voice_Drone3.wav,1,Loop,100,3
C_SQ211,,SQ205_Voice_Synth2.wav,1,Stop,0,3
A_SQ212,,,,,,
B_SQ212,,,,,,
C_SQ212,M50 Trigger machine and Loop Synth 3,SQ201_Machine.wav,1,OneShot,100,0
C_SQ212,,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ212,,SQ212_Voice_Synth3.wav,1,Loop,100,3
C_VQ_V04,VQ V-04 Birds attack,,,,,
A_SQ213,,,,,,
B_SQ213,,,,,,
C_SQ213,M55 Trigger machine,SQ201_Machine.wav,1,OneShot,100,0
C_SQ213,,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ213,,SQ212_Voice_Synth3.wav,1,Hold,100,0
C_VQ_V05,VQ V-05 Birds settle (M60),,,,,
A_SQ214,,,,,,
B_SQ214,,,,,,
C_SQ214,M62 Trigger Helicopter 2,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ214,,SQ212_Voice_Synth3.wav,1,Hold,100,0
C_SQ214,,SQ214_Helicopter2.wav,1,OneShot,100,0
A_SQ215,,,,,,
B_SQ215,,,,,,
C_SQ215,M63 Trigger machine,SQ201_Machine.wav,1,OneShot,100,0
C_SQ215,,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ215,,SQ212_Voice_Synth3.wav,1,Hold,100,0
C_VQ_V06,VQ V-06 Birds fade,,,,,
A_SQ216,,,,,,
B_SQ216,,,,,,
C_SQ216,M65 Trigger Helicopter 2,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ216,,SQ212_Voice_Synth3.wav,1,Hold,100,0
C_SQ216,,SQ214_Helicopter2.wav,1,OneShot,100,0
A_SQ217,,,,,,
B_SQ217,,,,,,
C_SQ217,M67 Trigger machine and Helicopter 2,SQ201_Machine.wav,1,OneShot,100,0
C_SQ217,,SQ211_Voice_Drone3.wav,1,Hold,100,0
C_SQ217,,SQ212_Voice_Synth3.wav,1,Hold,100,0
C_SQ217,,SQ214_Helicopter2.wav,1,OneShot,100,0
A_SQ218,,,,,,
B_SQ218,,,,,,
C_SQ218,M70 Trigger machine and Helicopter 2 fade and stop drone 3 and synth 3,SQ201_Machine.wav,1,OneShot,100,0
C_SQ218,,SQ211_Voice_Drone3.wav,1,Stop,0,5
C_SQ218,,SQ212_Voice_Synth3.wav,1,Stop,0,5
C_SQ218,,SQ214_Helicopter2.wav,1,OneShot,100,0
A_SQ301,,,,,,
B_SQ301,M1 Play track,SQ301_Light_Shadow1.wav,1,OneShot,100,0
C_SQ301,,,,,,
B_VQ_S01,VQ S-01 Shadow Data Emergence,,,,,
A_SQ401,Transition,,,,,
B_SQ401,Transition,,,,,
C_SQ401,Transition,,,,,
A_SQ501,,,,,,
B_SQ501,M1 Trigger Shadow Fight,SQ501_Light_Shadow2.wav,1,Loop,100,0
C_SQ501,,,,,,
B_VQ_S02,VQ S-02 Persistence and Growth,,,,,
B_VQ_S03,VQ S-03 Surround and Personalization,,,,,
B_VQ_S04,VQ S-04 Musician and Joan Battle,,,,,
B_VQ_S05,VQ S-05 Surround and Overwhelm,,,,,
A_SQ601,,,,,,
B_SQ601,M1 Trigger Communion Audio,SQ601_CommunionAria_Ground.wav,1,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Hustle.wav,1,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Light.wav,1,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Real.wav,1,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Voice.wav,1,OneShot,100,0
C_SQ601,,,,,,
A_SQ601.5,,,,,,
B_SQ601.5,M1 Trigger Communion Stab,SQ601.5_CommunionStab_Ground.wav,1,OneShot,100,0
B_SQ601.5,,SQ601.5_CommunionStab_Hustle.wav,1,OneShot,100,0
B_SQ601.5,,SQ601.5_CommunionStab_Light.wav,1,OneShot,100,0
B_SQ601.5,,SQ601.5_CommunionStab_Real.wav,1,OneShot,100,0
B_SQ601.5,,SQ601.5_CommunionStab_Voice.wav,1,OneShot,100,0
C_SQ601.5,,,,,,
B_VQ_C01,VQ C-01 Communion,,,,,
A_SQ701,,,,,,
B_SQ701,Loop Communion Audio Chord 1,SQ701_How_Long_Chord_1_Light.wav,1,Loop,100,2
C_SQ701,,,,,,
B_VQ_C02,VQ C-02 Harmonics and Emission,,,,,
A_SQ702,,,,,,
B_SQ702,Cross-fade between chords,SQ701_How_Long_Chord_1_Light.wav,1,Hold,0,2
B_SQ702,,SQ702_How_Long_Chord_2_Light.wav,1,Loop,100,2
C_SQ702,,,,,,
A_SQ703,,,,,,
B_SQ703,Cross-fade between chords,SQ703_How_Long_Chord_3_Light.wav,1,Loop,100,2
B_SQ703,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,0,2
C_SQ703,,,,,,
A_SQ704,,,,,,
B_SQ704,Cross-fade between chords,SQ703_How_Long_Chord_3_Light.wav,1,Hold,0,2
B_SQ704,,SQ704_How_Long_Chord_4_Light.wav,1,Loop,100,2
C_SQ704,,,,,,
A_SQ705,,,,,,
B_SQ705,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Loop,100,2
B_SQ705,,SQ704_How_Long_Chord_4_Light.wav,1,Hold,0,2
C_SQ705,,,,,,
A_SQ706,,,,,,
B_SQ706,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Hold,0,2
B_SQ706,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,100,2
C_SQ706,,,,,,
A_SQ707,,,,,,
B_SQ707,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Hold,100,2
B_SQ707,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,0,2
C_SQ707,,,,,,
A_SQ708,,,,,,
B_SQ708,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Hold,0,2
B_SQ708,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,100,2
C_SQ708,,,,,,
A_SQ709,,,,,,
B_SQ709,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Hold,100,2
B_SQ709,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,0,2
C_SQ709,,,,,,
A_SQ710,,,,,,
B_SQ710,Cross-fade between chords,SQ705_How_Long_Chord_5_Light.wav,1,Hold,0,2
B_SQ710,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,100,2
C_SQ710,,,,,,
A_SQ711,,,,,,
B_SQ711,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Loop,100,2
B_SQ711,,SQ703_How_Long_Chord_3_Light.wav,1,Hold,0,2
C_SQ711,,,,,,
A_SQ712,,,,,,
B_SQ712,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,0,2
B_SQ712,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,100,2
C_SQ712,,,,,,
A_SQ713,,,,,,
B_SQ713,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,100,2
B_SQ713,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,0,2
C_SQ713,,,,,,
A_SQ714,,,,,,
B_SQ714,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,0,2
B_SQ714,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,100,2
C_SQ714,,,,,,
A_SQ715,,,,,,
B_SQ715,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,100,2
B_SQ715,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,0,2
C_SQ715,,,,,,
A_SQ716,,,,,,
B_SQ716,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,0,2
B_SQ716,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,100,2
C_SQ716,,,,,,
A_SQ717,,,,,,
B_SQ717,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,100,2
B_SQ717,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,0,2
C_SQ717,,,,,,
A_SQ718,,,,,,
B_SQ718,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,0,2
B_SQ718,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,100,2
C_SQ718,,,,,,
A_SQ719,,,,,,
B_SQ719,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,100,2
B_SQ719,,SQ702_How_Long_Chord_2_Light.wav,1,Hold,0,2
C_SQ719,,,,,,
A_SQ720,,,,,,
B_SQ720,Cross-fade between chords,SQ706_How_Long_Chord_6_Light.wav,1,Hold,0,2
B_SQ720,,SQ720_How_Long_Chord_7_Light.wav,1,Loop,100,2
C_SQ720,,,,,,
A_SQ721,,,,,,
B_SQ721,Fade and stop Chord 7,SQ720_How_Long_Chord_7_Light.wav,1,Stop,0,5
C_SQ721,,,,,,
A_SQ801,,,,,,
B_SQ801,M1 Trigger Communion Audio,SQ801_CommunionAria2.wav,1,OneShot,100,0
C_SQ801,,,,,,
B_VQ_CR01,VQ CR-01 Crown Formation and Emission,,,,,
A_SQ901,,,,,,
B_SQ901,M1 Trigger Loop,SQ901_Dear_Life.wav,1,Loop,100,3
C_SQ901,,,,,,
B_VQ_CR3,VQ CR-3 Acceptance of Crown,,,,,
A_SQ902,,,,,,
B_SQ902,Fade and stop loop,SQ901_Dear_Life.wav,1,Stop,0,5
C_SQ902,,,,,,
